pitch,intensity,jitter,shimmer,logHNR,vad,time,task
,,,,,0.0,215.83,5
,,,,,0.0,215.84,5
,,,,,0.0,215.85,5
,,,,,0.0,215.86,5
,,,,,0.0,215.87,5
,,,,,0.0,215.88,5
,,,,,0.0,215.89,5
,,,,,0.0,215.9,5
,,,,,0.0,215.91,5
,,,,,0.0,215.92,5
,,,,,0.0,215.93,5
,,,,,0.0,215.94,5
,,,,,0.0,215.95,5
,,,,,0.0,215.96,5
,,,,,0.0,215.97,5
,,,,,0.0,215.98,5
,,,,,0.0,215.99,5
,,,,,0.0,216.0,5
,,,,,0.0,216.01,5
,,,,,0.0,216.02,5
,,,,,0.0,216.03,5
,,,,,0.0,216.04,5
,,,,,0.0,216.05,5
,,,,,0.0,216.06,5
,,,,,0.0,216.07,5
,,,,,0.0,216.08,5
,,,,,0.0,216.09,5
,,,,,0.0,216.1,5
,,,,,0.0,216.11,5
,,,,,0.0,216.12,5
,,,,,0.0,216.13,5
,,,,,0.0,216.14,5
,,,,,0.0,216.15,5
,,,,,0.0,216.16,5
,,,,,0.0,216.17,5
,,,,,0.0,216.18,5
,,,,,0.0,216.19,5
,,,,,0.0,216.2,5
,,,,,0.0,216.21,5
,,,,,0.0,216.22,5
,,,,,0.0,216.23,5
,,,,,0.0,216.24,5
,,,,,0.0,216.25,5
,,,,,0.0,216.26,5
,,,,,0.0,216.27,5
,,,,,0.0,216.28,5
,,,,,0.0,216.29,5
,,,,,0.0,216.3,5
,,,,,0.0,216.31,5
,,,,,0.0,216.32,5
,,,,,0.0,216.33,5
,,,,,0.0,216.34,5
,,,,,0.0,216.35,5
,,,,,0.0,216.36,5
,,,,,0.0,216.37,5
,,,,,0.0,216.38,5
,,,,,0.0,216.39,5
,,,,,0.0,216.4,5
,,,,,0.0,216.41,5
,,,,,0.0,216.42,5
,,,,,0.0,216.43,5
,,,,,0.0,216.44,5
,,,,,0.0,216.45,5
,,,,,0.0,216.46,5
,,,,,0.0,216.47,5
,,,,,0.0,216.48,5
,,,,,0.0,216.49,5
,,,,,0.0,216.5,5
,,,,,0.0,216.51,5
,,,,,0.0,216.52,5
,,,,,0.0,216.53,5
,,,,,0.0,216.54,5
,,,,,0.0,216.55,5
,,,,,0.0,216.56,5
,,,,,0.0,216.57,5
,,,,,0.0,216.58,5
,,,,,0.0,216.59,5
,,,,,0.0,216.6,5
,,,,,0.0,216.61,5
,,,,,0.0,216.62,5
,,,,,0.0,216.63,5
,,,,,0.0,216.64,5
,,,,,0.0,216.65,5
,,,,,0.0,216.66,5
,,,,,0.0,216.67,5
,,,,,0.0,216.68,5
,,,,,0.0,216.69,5
,,,,,0.0,216.7,5
,,,,,0.0,216.71,5
,,,,,0.0,216.72,5
,,,,,0.0,216.73,5
,,,,,0.0,216.74,5
,,,,,0.0,216.75,5
,,,,,0.0,216.76,5
,,,,,0.0,216.77,5
,,,,,0.0,216.78,5
0.0,8.140832e-10,0.0,0.0,-100.0,1.0,216.79,5
0.0,1.105945e-09,0.0,0.0,-100.0,1.0,216.8,5
0.0,1.361827e-09,0.0,0.0,-100.0,1.0,216.81,5
0.0,7.970495e-10,0.0,0.0,-100.0,1.0,216.82,5
0.0,4.057253e-09,0.0,0.0,-100.0,1.0,216.83,5
0.0,3.84023e-09,0.0,0.0,-100.0,1.0,216.84,5
0.0,4.586587e-09,0.0,0.0,-100.0,1.0,216.85,5
0.0,8.689278e-10,0.0,0.0,-100.0,1.0,216.86,5
0.0,1.86164e-09,0.0,0.0,-100.0,1.0,216.87,5
0.0,1.906083e-09,0.0,0.0,-100.0,1.0,216.88,5
0.0,3.029435e-08,0.0,0.0,-100.0,1.0,216.89,5
187.9989,3.492855e-07,0.0,0.085183,20.83643,1.0,216.9,5
186.813,4.853433e-07,0.0,0.085183,20.26418,1.0,216.91,5
183.7909,4.620132e-07,0.0,0.085183,17.28144,1.0,216.92,5
182.2974,1.879469e-07,0.03414007,0.3185689,14.09913,1.0,216.93,5
0.0,5.608545e-08,0.0,0.0,-100.0,1.0,216.94,5
0.0,5.105133e-08,0.0,0.0,-100.0,1.0,216.95,5
0.0,5.14118e-09,0.0,0.0,-100.0,1.0,216.96,5
0.0,2.071502e-10,0.0,0.0,-100.0,1.0,216.97,5
0.0,1.666899e-10,0.0,0.0,-100.0,1.0,216.98,5
0.0,1.408783e-10,0.0,0.0,-100.0,1.0,216.99,5
0.0,4.092434e-10,0.0,0.0,-100.0,1.0,217.0,5
0.0,6.133537e-10,0.0,0.0,-100.0,1.0,217.01,5
0.0,3.79122e-09,0.0,0.0,-100.0,1.0,217.02,5
0.0,5.124482e-09,0.0,0.0,-100.0,1.0,217.03,5
0.0,6.704053e-08,0.0,0.0,-100.0,1.0,217.04,5
174.7907,6.718413e-08,0.0,0.0,14.39932,1.0,217.05,5
174.0205,3.337925e-07,0.0,0.3012318,14.24178,1.0,217.06,5
172.8359,2.805358e-07,0.0,0.3012318,14.88652,1.0,217.07,5
172.5051,2.95314e-07,0.08664177,0.2464898,15.69053,1.0,217.08,5
172.8475,5.633125e-08,0.01089198,0.1289211,16.87726,1.0,217.09,5
173.4958,5.041167e-08,0.03736029,0.1769475,20.44738,1.0,217.1,5
173.9501,4.656392e-08,0.01618229,0.03009028,21.38808,1.0,217.11,5
173.6899,5.209933e-08,0.001968348,0.01379308,22.39308,1.0,217.12,5
172.1642,1.048038e-07,0.004788719,0.00322841,21.55904,1.0,217.13,5
169.7332,9.325285e-08,0.004788719,0.00322841,23.92576,1.0,217.14,5
167.3736,6.01727e-08,0.02112161,0.05994182,21.25905,1.0,217.15,5
166.2018,6.146779e-08,0.01704407,0.1122769,19.63003,1.0,217.16,5
0.0,6.054454e-08,0.0,0.0,-100.0,1.0,217.17,5
0.0,5.919427e-08,0.0,0.0,-100.0,1.0,217.18,5
0.0,4.5446e-09,0.0,0.0,-100.0,1.0,217.19,5
0.0,5.046251e-08,0.0,0.0,-100.0,1.0,217.2,5
0.0,1.787797e-07,0.0,0.0,-100.0,1.0,217.21,5
0.0,1.913999e-07,0.0,0.0,-100.0,1.0,217.22,5
0.0,1.485716e-07,0.0,0.0,-100.0,1.0,217.23,5
0.0,3.321523e-08,0.0,0.0,-100.0,1.0,217.24,5
0.0,3.819711e-08,0.0,0.0,-100.0,1.0,217.25,5
0.0,3.549812e-08,0.0,0.0,-100.0,1.0,217.26,5
0.0,2.231751e-08,0.0,0.0,-100.0,1.0,217.27,5
0.0,3.164991e-09,0.0,0.0,-100.0,1.0,217.28,5
0.0,1.25366e-07,0.0,0.0,-100.0,1.0,217.29,5
0.0,1.637346e-07,0.0,0.0,-100.0,1.0,217.3,5
0.0,1.695924e-07,0.0,0.0,-100.0,1.0,217.31,5
0.0,7.2646e-08,0.0,0.0,-100.0,1.0,217.32,5
0.0,3.994463e-08,0.0,0.0,-100.0,1.0,217.33,5
0.0,3.397167e-08,0.0,0.0,-100.0,1.0,217.34,5
0.0,3.038319e-08,0.0,0.0,-100.0,1.0,217.35,5
87.65362,8.685805e-08,0.0,0.0,20.94153,1.0,217.36,5
87.67216,9.269902e-08,0.0,0.0,20.94127,1.0,217.37,5
116.7257,1.256505e-07,0.0,0.0,1.633094,1.0,217.38,5
145.5535,1.023987e-07,0.0,0.1202488,9.163729,1.0,217.39,5
174.4515,1.135873e-07,0.0317406,0.1893727,9.395989,1.0,217.4,5
174.6161,1.532479e-07,0.05434503,0.1937576,16.84097,1.0,217.41,5
175.0902,1.144991e-07,0.03166413,0.1058065,22.16388,1.0,217.42,5
175.7573,1.21467e-07,0.01442496,0.01023735,24.2299,1.0,217.43,5
176.4944,4.102272e-08,0.00595792,0.1216278,21.13238,1.0,217.44,5
177.6151,1.279666e-07,0.00595792,0.1216278,22.38414,1.0,217.45,5
178.6192,1.252511e-07,0.00595792,0.1216278,14.9315,1.0,217.46,5
179.2823,1.233998e-07,0.05525561,0.1988024,11.5965,1.0,217.47,5
0.0,3.788432e-08,0.0,0.0,-100.0,1.0,217.48,5
0.0,2.338391e-08,0.0,0.0,-100.0,1.0,217.49,5
0.0,9.310648e-09,0.0,0.0,-100.0,1.0,217.5,5
0.0,7.844064e-09,0.0,0.0,-100.0,1.0,217.51,5
0.0,1.465641e-09,0.0,0.0,-100.0,1.0,217.52,5
0.0,4.793549e-09,0.0,0.0,-100.0,1.0,217.53,5
0.0,6.263808e-09,0.0,0.0,-100.0,1.0,217.54,5
0.0,6.596892e-09,0.0,0.0,-100.0,1.0,217.55,5
0.0,4.000046e-09,0.0,0.0,-100.0,1.0,217.56,5
0.0,3.242707e-09,0.0,0.0,-100.0,1.0,217.57,5
0.0,2.195642e-09,0.0,0.0,-100.0,1.0,217.58,5
0.0,1.632527e-09,0.0,0.0,-100.0,1.0,217.59,5
0.0,1.047809e-09,0.0,0.0,-100.0,1.0,217.6,5
0.0,2.007633e-09,0.0,0.0,-100.0,1.0,217.61,5
0.0,2.222242e-09,0.0,0.0,-100.0,1.0,217.62,5
0.0,2.402249e-09,0.0,0.0,-100.0,1.0,217.63,5
0.0,1.158251e-09,0.0,0.0,-100.0,1.0,217.64,5
0.0,6.761388e-10,0.0,0.0,-100.0,1.0,217.65,5
0.0,1.542469e-10,0.0,0.0,-100.0,1.0,217.66,5
0.0,9.132237e-11,0.0,0.0,-100.0,1.0,217.67,5
0.0,1.403006e-10,0.0,0.0,-100.0,1.0,217.68,5
0.0,1.52384e-10,0.0,0.0,-100.0,1.0,217.69,5
0.0,2.018432e-10,0.0,0.0,-100.0,1.0,217.7,5
0.0,5.15357e-10,0.0,0.0,-100.0,1.0,217.71,5
0.0,6.291052e-10,0.0,0.0,-100.0,1.0,217.72,5
0.0,9.629916e-10,0.0,0.0,-100.0,1.0,217.73,5
0.0,6.638919e-10,0.0,0.0,-100.0,1.0,217.74,5
0.0,7.143046e-10,0.0,0.0,-100.0,1.0,217.75,5
,,,,,0.0,217.76,5
,,,,,0.0,217.77,5
,,,,,0.0,217.78,5
,,,,,0.0,217.79,5
,,,,,0.0,217.8,5
,,,,,0.0,217.81,5
,,,,,0.0,217.82,5
,,,,,0.0,217.83,5
,,,,,0.0,217.84,5
,,,,,0.0,217.85,5
,,,,,0.0,217.86,5
,,,,,0.0,217.87,5
,,,,,0.0,217.88,5
,,,,,0.0,217.89,5
,,,,,0.0,217.9,5
,,,,,0.0,217.91,5
,,,,,0.0,217.92,5
,,,,,0.0,217.93,5
,,,,,0.0,217.94,5
,,,,,0.0,217.95,5
,,,,,0.0,217.96,5
,,,,,0.0,217.97,5
,,,,,0.0,217.98,5
,,,,,0.0,217.99,5
,,,,,0.0,218.0,5
,,,,,0.0,218.01,5
,,,,,0.0,218.02,5
,,,,,0.0,218.03,5
,,,,,0.0,218.04,5
,,,,,0.0,218.05,5
,,,,,0.0,218.06,5
,,,,,0.0,218.07,5
,,,,,0.0,218.08,5
,,,,,0.0,218.09,5
,,,,,0.0,218.1,5
,,,,,0.0,218.11,5
,,,,,0.0,218.12,5
,,,,,0.0,218.13,5
,,,,,0.0,218.14,5
,,,,,0.0,218.15,5
,,,,,0.0,218.16,5
,,,,,0.0,218.17,5
,,,,,0.0,218.18,5
,,,,,0.0,218.19,5
,,,,,0.0,218.2,5
,,,,,0.0,218.21,5
,,,,,0.0,218.22,5
,,,,,0.0,218.23,5
,,,,,0.0,218.24,5
,,,,,0.0,218.25,5
,,,,,0.0,218.26,5
,,,,,0.0,218.27,5
,,,,,0.0,218.28,5
,,,,,0.0,218.29,5
,,,,,0.0,218.3,5
,,,,,0.0,218.31,5
,,,,,0.0,218.32,5
,,,,,0.0,218.33,5
,,,,,0.0,218.34,5
0.0,7.379322e-09,0.0,0.0,-100.0,1.0,218.35,5
0.0,6.151878e-09,0.0,0.0,-100.0,1.0,218.36,5
0.0,5.661107e-09,0.0,0.0,-100.0,1.0,218.37,5
0.0,4.70137e-09,0.0,0.0,-100.0,1.0,218.38,5
0.0,4.982665e-09,0.0,0.0,-100.0,1.0,218.39,5
0.0,7.611627e-09,0.0,0.0,-100.0,1.0,218.4,5
0.0,1.51202e-08,0.0,0.0,-100.0,1.0,218.41,5
0.0,4.968694e-08,0.0,0.0,-100.0,1.0,218.42,5
0.0,4.657726e-08,0.0,0.0,-100.0,1.0,218.43,5
0.0,1.031624e-07,0.0,0.0,-100.0,1.0,218.44,5
0.0,6.792151e-08,0.0,0.0,-100.0,1.0,218.45,5
0.0,7.180764e-08,0.0,0.0,-100.0,1.0,218.46,5
0.0,2.287526e-07,0.0,0.0,-100.0,1.0,218.47,5
0.0,2.30925e-07,0.0,0.0,-100.0,1.0,218.48,5
0.0,2.55449e-07,0.0,0.0,-100.0,1.0,218.49,5
0.0,5.003787e-08,0.0,0.0,-100.0,1.0,218.5,5
0.0,9.878666e-08,0.0,0.0,-100.0,1.0,218.51,5
0.0,8.088267e-08,0.0,0.0,-100.0,1.0,218.52,5
0.0,8.589993e-08,0.0,0.0,-100.0,1.0,218.53,5
0.0,3.31787e-08,0.0,0.0,-100.0,1.0,218.54,5
0.0,2.234993e-08,0.0,0.0,-100.0,1.0,218.55,5
0.0,8.981191e-10,0.0,0.0,-100.0,1.0,218.56,5
0.0,9.02941e-10,0.0,0.0,-100.0,1.0,218.57,5
0.0,2.537304e-09,0.0,0.0,-100.0,1.0,218.58,5
0.0,2.196926e-09,0.0,0.0,-100.0,1.0,218.59,5
0.0,7.679069e-08,0.0,0.0,-100.0,1.0,218.6,5
0.0,1.055302e-07,0.0,0.0,-100.0,1.0,218.61,5
0.0,1.163536e-07,0.0,0.0,-100.0,1.0,218.62,5
0.0,4.204862e-08,0.0,0.0,-100.0,1.0,218.63,5
0.0,1.20464e-08,0.0,0.0,-100.0,1.0,218.64,5
0.0,9.711255e-10,0.0,0.0,-100.0,1.0,218.65,5
0.0,1.918918e-09,0.0,0.0,-100.0,1.0,218.66,5
0.0,2.393682e-09,0.0,0.0,-100.0,1.0,218.67,5
0.0,5.738261e-08,0.0,0.0,-100.0,1.0,218.68,5
0.0,7.887686e-08,0.0,0.0,-100.0,1.0,218.69,5
0.0,8.303395e-08,0.0,0.0,-100.0,1.0,218.7,5
0.0,2.947896e-07,0.0,0.0,-100.0,1.0,218.71,5
0.0,2.721041e-07,0.0,0.0,-100.0,1.0,218.72,5
0.0,2.712124e-07,0.0,0.0,-100.0,1.0,218.73,5
0.0,5.207486e-09,0.0,0.0,-100.0,1.0,218.74,5
0.0,5.105613e-09,0.0,0.0,-100.0,1.0,218.75,5
0.0,1.092887e-09,0.0,0.0,-100.0,1.0,218.76,5
0.0,1.942497e-09,0.0,0.0,-100.0,1.0,218.77,5
0.0,2.054552e-09,0.0,0.0,-100.0,1.0,218.78,5
,,,,,0.0,218.79,5
,,,,,0.0,218.8,5
,,,,,0.0,218.81,5
,,,,,0.0,218.82,5
,,,,,0.0,218.83,5
,,,,,0.0,218.84,5
,,,,,0.0,218.85,5
,,,,,0.0,218.86,5
0.0,5.022396e-10,0.0,0.0,-100.0,1.0,218.87,5
0.0,1.489128e-10,0.0,0.0,-100.0,1.0,218.88,5
0.0,6.495134e-09,0.0,0.0,-100.0,1.0,218.89,5
199.2057,5.609843e-08,0.0,0.06179639,15.1178,1.0,218.9,5
197.8616,1.851939e-07,0.01720761,0.03521124,18.07304,1.0,218.91,5
196.6649,3.053758e-07,0.02503943,0.3376036,11.14364,1.0,218.92,5
0.0,2.70734e-07,0.0,0.0,-100.0,1.0,218.93,5
0.0,1.425258e-07,0.0,0.0,-100.0,1.0,218.94,5
0.0,1.63418e-08,0.0,0.0,-100.0,1.0,218.95,5
0.0,1.646688e-09,0.0,0.0,-100.0,1.0,218.96,5
0.0,9.847274e-09,0.0,0.0,-100.0,1.0,218.97,5
0.0,9.535588e-09,0.0,0.0,-100.0,1.0,218.98,5
0.0,1.060232e-08,0.0,0.0,-100.0,1.0,218.99,5
0.0,3.028556e-09,0.0,0.0,-100.0,1.0,219.0,5
0.0,1.813706e-08,0.0,0.0,-100.0,1.0,219.01,5
0.0,8.588314e-08,0.0,0.0,-100.0,1.0,219.02,5
181.1633,1.047736e-07,0.0,0.01089176,14.36388,1.0,219.03,5
181.6768,1.176258e-07,0.0,0.01089176,10.38829,1.0,219.04,5
182.23,7.302851e-08,0.0,0.01089176,14.37489,1.0,219.05,5
182.699,1.256456e-07,0.02154463,0.09889477,14.59789,1.0,219.06,5
182.6432,2.460317e-07,0.00469342,0.03181452,19.99068,1.0,219.07,5
182.5431,3.037838e-07,0.003318397,0.02705408,21.54265,1.0,219.08,5
183.2656,2.660925e-07,0.02336024,0.09338119,17.42309,1.0,219.09,5
185.0181,1.273487e-07,0.03133572,0.09067398,13.00947,1.0,219.1,5
186.7379,1.794974e-07,0.03133572,0.09067398,22.72678,1.0,219.11,5
186.9536,2.80857e-07,0.002187051,0.002744207,23.99509,1.0,219.12,5
185.4349,2.765137e-07,0.01793739,0.03220776,25.54048,1.0,219.13,5
183.9514,4.318231e-07,0.02081333,0.06400894,24.33471,1.0,219.14,5
182.781,2.955215e-07,0.001452664,0.03897311,25.95501,1.0,219.15,5
181.5011,3.098242e-07,0.06022872,0.1896163,9.491331,1.0,219.16,5
180.1248,1.073697e-07,0.08110482,0.01446806,11.66692,1.0,219.17,5
178.9538,1.070274e-07,0.01092226,0.04826952,17.43975,1.0,219.18,5
178.0545,3.224533e-07,0.004054778,0.0206352,20.18513,1.0,219.19,5
176.5787,2.415501e-07,0.004054778,0.0206352,15.547,1.0,219.2,5
175.8365,2.828378e-07,0.08003809,0.2781979,11.83603,1.0,219.21,5
175.9535,8.820106e-08,0.07028235,0.08640002,10.97159,1.0,219.22,5
175.4729,1.160804e-07,0.01179991,0.06370347,22.46901,1.0,219.23,5
173.4595,9.731254e-08,0.05170061,0.2205747,15.78518,1.0,219.24,5
171.418,6.869727e-08,0.05170061,0.2205747,21.04245,1.0,219.25,5
171.985,4.916086e-08,0.01723301,0.1818183,17.57734,1.0,219.26,5
173.9639,8.822988e-08,0.04594042,0.04145832,21.15753,1.0,219.27,5
175.085,7.843945e-08,0.0006868105,0.08398581,16.21849,1.0,219.28,5
174.2174,7.851362e-08,0.0006868105,0.08398581,18.68477,1.0,219.29,5
173.4441,1.686267e-08,0.003581356,0.03733333,14.57472,1.0,219.3,5
174.3179,3.44977e-08,0.01222758,0.0304127,15.25591,1.0,219.31,5
176.5742,2.370271e-08,0.01626555,0.02585547,17.01494,1.0,219.32,5
178.4359,2.37483e-08,0.01399427,0.01370902,17.89854,1.0,219.33,5
179.1983,4.324071e-09,0.01875544,0.007524501,20.06967,1.0,219.34,5
0.0,9.779471e-09,0.0,0.0,-100.0,1.0,219.35,5
0.0,1.319246e-08,0.0,0.0,-100.0,1.0,219.36,5
0.0,1.496795e-08,0.0,0.0,-100.0,1.0,219.37,5
0.0,7.163e-09,0.0,0.0,-100.0,1.0,219.38,5
0.0,7.533291e-09,0.0,0.0,-100.0,1.0,219.39,5
0.0,7.055721e-09,0.0,0.0,-100.0,1.0,219.4,5
0.0,6.952181e-09,0.0,0.0,-100.0,1.0,219.41,5
0.0,3.109132e-09,0.0,0.0,-100.0,1.0,219.42,5
0.0,1.72124e-09,0.0,0.0,-100.0,1.0,219.43,5
0.0,6.170612e-10,0.0,0.0,-100.0,1.0,219.44,5
0.0,6.896823e-10,0.0,0.0,-100.0,1.0,219.45,5
0.0,6.946407e-10,0.0,0.0,-100.0,1.0,219.46,5
0.0,2.734234e-10,0.0,0.0,-100.0,1.0,219.47,5
0.0,1.194212e-10,0.0,0.0,-100.0,1.0,219.48,5
0.0,1.636855e-10,0.0,0.0,-100.0,1.0,219.49,5
0.0,9.213901e-10,0.0,0.0,-100.0,1.0,219.5,5
0.0,1.289113e-07,0.0,0.0,-100.0,1.0,219.51,5
0.0,2.298399e-07,0.0,0.0,-100.0,1.0,219.52,5
0.0,3.06373e-07,0.0,0.0,-100.0,1.0,219.53,5
0.0,1.819671e-07,0.0,0.0,-100.0,1.0,219.54,5
0.0,9.021667e-08,0.0,0.0,-100.0,1.0,219.55,5
0.0,2.105504e-08,0.0,0.0,-100.0,1.0,219.56,5
0.0,2.863585e-08,0.0,0.0,-100.0,1.0,219.57,5
0.0,3.048868e-08,0.0,0.0,-100.0,1.0,219.58,5
0.0,4.048066e-08,0.0,0.0,-100.0,1.0,219.59,5
0.0,3.367556e-08,0.0,0.0,-100.0,1.0,219.6,5
0.0,2.891334e-08,0.0,0.0,-100.0,1.0,219.61,5
0.0,1.565971e-08,0.0,0.0,-100.0,1.0,219.62,5
0.0,1.537716e-08,0.0,0.0,-100.0,1.0,219.63,5
0.0,1.248828e-08,0.0,0.0,-100.0,1.0,219.64,5
0.0,1.330477e-08,0.0,0.0,-100.0,1.0,219.65,5
0.0,1.455798e-07,0.0,0.0,-100.0,1.0,219.66,5
0.0,2.464928e-07,0.0,0.0,-100.0,1.0,219.67,5
0.0,2.802266e-07,0.0,0.0,-100.0,1.0,219.68,5
0.0,1.511303e-07,0.0,0.0,-100.0,1.0,219.69,5
0.0,7.149706e-08,0.0,0.0,-100.0,1.0,219.7,5
0.0,3.272413e-08,0.0,0.0,-100.0,1.0,219.71,5
0.0,2.566577e-08,0.0,0.0,-100.0,1.0,219.72,5
0.0,4.948276e-09,0.0,0.0,-100.0,1.0,219.73,5
0.0,6.778802e-09,0.0,0.0,-100.0,1.0,219.74,5
0.0,7.038781e-09,0.0,0.0,-100.0,1.0,219.75,5
0.0,4.173188e-09,0.0,0.0,-100.0,1.0,219.76,5
0.0,2.687939e-09,0.0,0.0,-100.0,1.0,219.77,5
0.0,5.604952e-09,0.0,0.0,-100.0,1.0,219.78,5
0.0,6.681652e-09,0.0,0.0,-100.0,1.0,219.79,5
0.0,1.13321e-08,0.0,0.0,-100.0,1.0,219.8,5
0.0,1.593543e-08,0.0,0.0,-100.0,1.0,219.81,5
0.0,2.01331e-08,0.0,0.0,-100.0,1.0,219.82,5
0.0,1.992156e-08,0.0,0.0,-100.0,1.0,219.83,5
0.0,1.589823e-08,0.0,0.0,-100.0,1.0,219.84,5
0.0,1.300204e-08,0.0,0.0,-100.0,1.0,219.85,5
0.0,1.407744e-08,0.0,0.0,-100.0,1.0,219.86,5
0.0,1.835731e-08,0.0,0.0,-100.0,1.0,219.87,5
,,,,,0.0,219.88,5
,,,,,0.0,219.89,5
,,,,,0.0,219.9,5
,,,,,0.0,219.91,5
,,,,,0.0,219.92,5
,,,,,0.0,219.93,5
,,,,,0.0,219.94,5
,,,,,0.0,219.95,5
,,,,,0.0,219.96,5
,,,,,0.0,219.97,5
,,,,,0.0,219.98,5
,,,,,0.0,219.99,5
,,,,,0.0,220.0,5
,,,,,0.0,220.01,5
,,,,,0.0,220.02,5
,,,,,0.0,220.03,5
,,,,,0.0,220.04,5
,,,,,0.0,220.05,5
,,,,,0.0,220.06,5
,,,,,0.0,220.07,5
,,,,,0.0,220.08,5
,,,,,0.0,220.09,5
,,,,,0.0,220.1,5
,,,,,0.0,220.11,5
,,,,,0.0,220.12,5
,,,,,0.0,220.13,5
,,,,,0.0,220.14,5
,,,,,0.0,220.15,5
,,,,,0.0,220.16,5
,,,,,0.0,220.17,5
,,,,,0.0,220.18,5
,,,,,0.0,220.19,5
,,,,,0.0,220.2,5
,,,,,0.0,220.21,5
,,,,,0.0,220.22,5
,,,,,0.0,220.23,5
,,,,,0.0,220.24,5
,,,,,0.0,220.25,5
,,,,,0.0,220.26,5
,,,,,0.0,220.27,5
,,,,,0.0,220.28,5
,,,,,0.0,220.29,5
,,,,,0.0,220.3,5
,,,,,0.0,220.31,5
,,,,,0.0,220.32,5
,,,,,0.0,220.33,5
,,,,,0.0,220.34,5
,,,,,0.0,220.35,5
,,,,,0.0,220.36,5
,,,,,0.0,220.37,5
,,,,,0.0,220.38,5
,,,,,0.0,220.39,5
,,,,,0.0,220.4,5
,,,,,0.0,220.41,5
,,,,,0.0,220.42,5
,,,,,0.0,220.43,5
,,,,,0.0,220.44,5
,,,,,0.0,220.45,5
,,,,,0.0,220.46,5
,,,,,0.0,220.47,5
,,,,,0.0,220.48,5
,,,,,0.0,220.49,5
,,,,,0.0,220.5,5
,,,,,0.0,220.51,5
,,,,,0.0,220.52,5
,,,,,0.0,220.53,5
,,,,,0.0,220.54,5
,,,,,0.0,220.55,5
,,,,,0.0,220.56,5
,,,,,0.0,220.57,5
,,,,,0.0,220.58,5
,,,,,0.0,220.59,5
,,,,,0.0,220.6,5
,,,,,0.0,220.61,5
,,,,,0.0,220.62,5
,,,,,0.0,220.63,5
,,,,,0.0,220.64,5
,,,,,0.0,220.65,5
,,,,,0.0,220.66,5
,,,,,0.0,220.67,5
,,,,,0.0,220.68,5
,,,,,0.0,220.69,5
,,,,,0.0,220.7,5
,,,,,0.0,220.71,5
,,,,,0.0,220.72,5
,,,,,0.0,220.73,5
,,,,,0.0,220.74,5
,,,,,0.0,220.75,5
,,,,,0.0,220.76,5
,,,,,0.0,220.77,5
,,,,,0.0,220.78,5
,,,,,0.0,220.79,5
,,,,,0.0,220.8,5
,,,,,0.0,220.81,5
,,,,,0.0,220.82,5
,,,,,0.0,220.83,5
,,,,,0.0,220.84,5
,,,,,0.0,220.85,5
,,,,,0.0,220.86,5
,,,,,0.0,220.87,5
,,,,,0.0,220.88,5
,,,,,0.0,220.89,5
,,,,,0.0,220.9,5
,,,,,0.0,220.91,5
,,,,,0.0,220.92,5
,,,,,0.0,220.93,5
,,,,,0.0,220.94,5
,,,,,0.0,220.95,5
,,,,,0.0,220.96,5
,,,,,0.0,220.97,5
,,,,,0.0,220.98,5
,,,,,0.0,220.99,5
,,,,,0.0,221.0,5
,,,,,0.0,221.01,5
,,,,,0.0,221.02,5
,,,,,0.0,221.03,5
,,,,,0.0,221.04,5
,,,,,0.0,221.05,5
,,,,,0.0,221.06,5
,,,,,0.0,221.07,5
,,,,,0.0,221.08,5
,,,,,0.0,221.09,5
,,,,,0.0,221.1,5
,,,,,0.0,221.11,5
,,,,,0.0,221.12,5
,,,,,0.0,221.13,5
,,,,,0.0,221.14,5
,,,,,0.0,221.15,5
,,,,,0.0,221.16,5
,,,,,0.0,221.17,5
,,,,,0.0,221.18,5
,,,,,0.0,221.19,5
,,,,,0.0,221.2,5
,,,,,0.0,221.21,5
,,,,,0.0,221.22,5
,,,,,0.0,221.23,5
,,,,,0.0,221.24,5
,,,,,0.0,221.25,5
,,,,,0.0,221.26,5
,,,,,0.0,221.27,5
,,,,,0.0,221.28,5
,,,,,0.0,221.29,5
,,,,,0.0,221.3,5
,,,,,0.0,221.31,5
,,,,,0.0,221.32,5
,,,,,0.0,221.33,5
,,,,,0.0,221.34,5
,,,,,0.0,221.35,5
,,,,,0.0,221.36,5
,,,,,0.0,221.37,5
,,,,,0.0,221.38,5
,,,,,0.0,221.39,5
,,,,,0.0,221.4,5
,,,,,0.0,221.41,5
,,,,,0.0,221.42,5
,,,,,0.0,221.43,5
,,,,,0.0,221.44,5
,,,,,0.0,221.45,5
,,,,,0.0,221.46,5
,,,,,0.0,221.47,5
,,,,,0.0,221.48,5
,,,,,0.0,221.49,5
,,,,,0.0,221.5,5
,,,,,0.0,221.51,5
,,,,,0.0,221.52,5
,,,,,0.0,221.53,5
,,,,,0.0,221.54,5
,,,,,0.0,221.55,5
,,,,,0.0,221.56,5
,,,,,0.0,221.57,5
,,,,,0.0,221.58,5
,,,,,0.0,221.59,5
,,,,,0.0,221.6,5
,,,,,0.0,221.61,5
,,,,,0.0,221.62,5
,,,,,0.0,221.63,5
,,,,,0.0,221.64,5
,,,,,0.0,221.65,5
,,,,,0.0,221.66,5
,,,,,0.0,221.67,5
,,,,,0.0,221.68,5
,,,,,0.0,221.69,5
,,,,,0.0,221.7,5
,,,,,0.0,221.71,5
,,,,,0.0,221.72,5
