time,pitch_standardized,jitter_standardized,shimmer_standardized,logHNR_standardized,intensity_standardized,vad,task
317.8,0.3253086962006235,7.78113962611895,-0.42184531394950775,0.5192350681481446,-0.653061331919473,1.0,7
317.81,0.37251857962255297,7.78113962611895,-0.42184531394950775,0.4582034908234016,-0.6179122250832418,1.0,7
317.82,0.4020401468275728,7.78113962611895,-0.42184531394950775,0.2893484275314637,-0.6007674592498103,1.0,7
317.83,0.4068766694857716,5.707196889043507,1.4690222039732241,0.4508863512805014,-0.5842704221225182,1.0,7
317.84,0.40462940889349464,2.372502592820695,0.5250606294479727,0.5882163603957973,4.163811078645703,1.0,7
317.85,0.4060347240397442,-0.572499550179693,-0.21646594163825886,0.4962005362967583,4.439193212092152,1.0,7
317.86,0.4135226908499821,-0.4561936132788437,-0.03180862211127021,0.4536966949742116,4.729481631196813,1.0,7
317.87,0.4271716587527158,-0.6338156073223435,-0.64242769664032,0.47947940642146464,-0.012590871486844292,1.0,7
317.88,0.44722289424208045,1.0086816453035732,0.15207580255481398,0.4467403906832886,0.4370163793619574,1.0,7
317.89,0.4669706811511928,1.0086816453035732,0.15207580255481398,0.5015183002627658,0.20021835490477577,1.0,7
317.9,0.4786086803888951,0.8048000073654347,2.6704462509669384,0.3582975240411453,0.1406655768234018,1.0,7
317.91,0.486977145538553,3.070861104425093,4.590460989691187,0.4242060064595025,-0.6031431174443381,1.0,7
317.92,0.5103364680093545,2.664447674619366,1.6428912715621335,0.47252897430916535,-0.6075588368826386,1.0,7
317.93,0.5430380270984101,0.37517179405743134,1.8126337198183264,0.5342836395602892,-0.5910910602044188,1.0,7
317.94,0.5776908600498247,0.3390864151023522,0.6933777329953112,0.524520433887263,-0.5160117723778366,1.0,7
317.95,0.6031283078386646,0.3390864151023522,0.6933777329953112,0.6566673341670592,-0.571849802986097,1.0,7
317.96,0.634354907845019,1.1825338789195923,3.409572423795001,0.47287361044769793,-0.5750511985639342,1.0,7
317.97,0.6751376508458709,-0.40456176754286965,1.7985282705234749,0.5305222054184662,-0.6521027502705,1.0,7
317.98,0.7059302198911271,0.6218468219554041,1.7904812841024476,0.50218266640291,-0.5337577323495973,1.0,7
317.99,0.7172473595644644,0.5489002528607524,-0.33834747785801117,0.5390617705596752,-0.37991252280081866,1.0,7
318.0,0.7098402294661792,1.3515915900739464,0.5073835525467624,0.6163635349391995,0.09036510903802991,1.0,7
318.01,0.7059961329024115,2.225480301387254,-0.07577073695060849,0.6433346538465279,0.4560706863645618,1.0,7
318.02,0.7115937642946851,-0.3398823050181981,0.5739820873762554,0.6414476596191566,0.6460098726861976,1.0,7
318.03,0.7104831922366311,2.373889804872438,0.5740792306089257,0.6118982493182111,0.3214868296598988,1.0,7
318.04,0.6867221734895124,0.88010296864899,1.3720710535459038,0.45537735299408294,-0.1655908468355713,1.0,7
318.05,0.6366618632399684,2.1388449386203927,5.261336562956519,0.42974428085727384,-0.532704640363558,1.0,7
318.06,0.5781136982354219,1.1629459309667374,2.8433722262321934,0.506040485269728,-0.6741915982610177,1.0,7
318.07,0.5371108306497151,0.8900855240617443,2.2302724725141188,0.5226046862335276,-0.67398840915577,1.0,7
318.08,0.5201090046635399,1.290676866923033,6.94969696787692,0.38083263722503635,-0.6776804526314589,1.0,7
318.09,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6825284208611377,1.0,7
318.1,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7016001413324507,1.0,7
318.11,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7018463786174195,1.0,7
318.12,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7016705372230436,1.0,7
318.13,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7017978226123419,1.0,7
318.14,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6948592145801221,1.0,7
318.15,0.6855680739711763,-0.7946216253739593,0.10410814317355897,0.4740423764827218,-0.6933878585313817,1.0,7
318.16,0.6861065708369517,-0.7946216253739593,0.10410814317355897,0.5371314437038398,-0.6745427033512745,1.0,7
318.17,0.6830298012158708,1.5855598489929048,0.3782636646596197,0.5003187559121972,-0.6513995353086968,1.0,7
318.18,0.6693733714628027,-0.048491640965458986,0.1365461106623374,0.5495656806949532,-0.649401695177703,1.0,7
318.19,0.6540019597746216,0.2559542298409074,-0.5717067777341216,0.5918388871398332,-0.6235416797222599,1.0,7
318.2,0.6419796752447148,-0.5199190755962138,0.05729911758358445,0.6250166963634384,-0.63821519104836,1.0,7
318.21,0.6312694327318817,-0.7689196337179998,-0.5048158685398495,0.6315342071689323,-0.38973887784171646,1.0,7
318.22,0.617472471464189,-0.7689196337179998,-0.5048158685398495,0.656292324690818,0.05535660053721323,1.0,7
318.23,0.6000826292606422,0.794149535038878,-0.6551639459212443,0.6736000649617222,0.7520386570824409,1.0,7
318.24,0.5810051652398733,-0.2431629148459088,-0.5234473737659332,0.6454144175238891,0.5961402429386762,1.0,7
318.25,0.5624562489511015,0.1867184529846687,-0.5174438590091303,0.6905034348632668,0.34070251062721035,1.0,7
318.26,0.5451509743846741,-0.26842850687215625,-0.5530404772820734,0.6258005309652362,-0.09081136950694207,1.0,7
318.27,0.5292497713227738,-0.35460333392082927,-0.4321204543879562,0.7679374245062822,-0.18544918185604412,1.0,7
318.28,0.5151319504907161,-0.38631198879144407,-0.1319754182177742,0.6049802154328009,-0.3729548690885063,1.0,7
318.29,0.5000764238000104,-0.38631198879144407,-0.1319754182177742,0.7179364309926828,-0.39387279165083056,1.0,7
318.3,0.48513282486431597,-0.18211647661129476,0.7768242421923985,0.4773399085132766,-0.36901541598151744,1.0,7
318.31,0.4709988366898676,-0.29834663063153954,1.6279749832911854,0.5211815941174246,0.12759438717517332,1.0,7
318.32,0.4635233062968532,-0.39049943082743405,2.1229331365250803,0.5624172473461816,-0.11973476012852068,1.0,7
318.33,0.465708384803013,-0.39049943082743405,2.1229331365250803,0.5180049479709496,-0.10433856747179295,1.0,7
318.34,0.4758005373798407,0.1472702524910245,2.7031962733781674,0.5686642329571516,-0.6448691572278441,1.0,7
318.35,0.4917564606775238,0.42558317343273033,1.8721996828914504,0.5381042004661847,-0.6192828584047401,1.0,7
318.36,0.5080121016302924,0.07430079673289293,0.4078207133941042,0.6051565832804283,-0.63340758660847,1.0,7
318.37,0.5162325734149913,-0.43388296975271506,2.998538466254015,0.49839065643446057,-0.6256278492629925,1.0,7
318.38,0.5099932228939876,-0.43388296975271506,2.998538466254015,0.47564791111399407,-0.6635121636065641,1.0,7
318.39,0.5024082520294069,-0.43388296975271506,2.998538466254015,0.5061714955997108,-0.6903643650630019,1.0,7
318.4,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.69947244864671,1.0,7
318.41,,,,,,0.0,7
318.42,,,,,,0.0,7
318.43,,,,,,0.0,7
318.44,,,,,,0.0,7
318.45,,,,,,0.0,7
318.46,,,,,,0.0,7
318.47,,,,,,0.0,7
318.48,,,,,,0.0,7
318.49,,,,,,0.0,7
318.5,,,,,,0.0,7
318.51,,,,,,0.0,7
318.52,,,,,,0.0,7
318.53,,,,,,0.0,7
318.54,,,,,,0.0,7
318.55,,,,,,0.0,7
318.56,,,,,,0.0,7
318.57,,,,,,0.0,7
318.58,,,,,,0.0,7
318.59,,,,,,0.0,7
318.6,,,,,,0.0,7
318.61,,,,,,0.0,7
318.62,,,,,,0.0,7
318.63,,,,,,0.0,7
318.64,,,,,,0.0,7
318.65,,,,,,0.0,7
318.66,,,,,,0.0,7
318.67,,,,,,0.0,7
318.68,,,,,,0.0,7
318.69,,,,,,0.0,7
318.7,,,,,,0.0,7
318.71,,,,,,0.0,7
318.72,,,,,,0.0,7
318.73,,,,,,0.0,7
318.74,,,,,,0.0,7
318.75,,,,,,0.0,7
318.76,,,,,,0.0,7
318.77,,,,,,0.0,7
318.78,,,,,,0.0,7
318.79,,,,,,0.0,7
318.8,,,,,,0.0,7
318.81,,,,,,0.0,7
318.82,,,,,,0.0,7
318.83,,,,,,0.0,7
318.84,,,,,,0.0,7
318.85,,,,,,0.0,7
318.86,,,,,,0.0,7
318.87,,,,,,0.0,7
318.88,,,,,,0.0,7
318.89,,,,,,0.0,7
318.9,,,,,,0.0,7
318.91,,,,,,0.0,7
318.92,,,,,,0.0,7
318.93,,,,,,0.0,7
318.94,,,,,,0.0,7
318.95,,,,,,0.0,7
318.96,,,,,,0.0,7
318.97,,,,,,0.0,7
318.98,,,,,,0.0,7
318.99,,,,,,0.0,7
319.0,,,,,,0.0,7
319.01,,,,,,0.0,7
319.02,,,,,,0.0,7
319.03,,,,,,0.0,7
319.04,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7011521406152417,1.0,7
319.05,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.701682705428941,1.0,7
319.06,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7015778893851135,1.0,7
319.07,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7014206592805352,1.0,7
319.08,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7014291966737196,1.0,7
319.09,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.699924387091644,1.0,7
319.1,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6990930543959608,1.0,7
319.11,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6990601442564666,1.0,7
319.12,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.698632150054145,1.0,7
319.13,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6820298362060281,1.0,7
319.14,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6699688881740908,1.0,7
319.15,0.5872345666270982,-0.7946216253739593,-0.6159677221611551,0.5888924708931889,-0.6661818065974259,1.0,7
319.16,0.5755679636297821,-0.7946216253739593,-0.6159677221611551,0.5888203848383606,-0.48428148970094725,1.0,7
319.17,0.5509127664842974,0.07507602407393021,0.1870426429822452,0.5423289292525216,-0.0935186968708201,1.0,7
319.18,0.5275161347618252,0.6186613720588086,-0.5187996132660558,0.589092529944229,0.9498131076024415,1.0,7
319.19,0.4901645992729227,1.060463889113844,0.24056321107183945,0.4621317758337033,0.9233325534315163,1.0,7
319.2,0.44615460600258616,1.8071482912682768,5.873386162117202,0.2771769401604209,0.5212008125481735,1.0,7
319.21,0.4330267239815149,0.6904682787271125,3.8869707962514117,0.4393035801898169,-0.5263839570930713,1.0,7
319.22,0.4989098878644512,0.6904682787271125,3.8869707962514117,0.5941079779555776,-0.6748180438725665,1.0,7
319.23,0.5620732073006193,5.91411217757965,14.67075918385058,0.3157504108368099,-0.664943195447809,1.0,7
319.24,0.5933843749440932,1.0464749999051883,3.31851127066783,0.31918067435315095,-0.4231654140231042,1.0,7
319.25,0.5282847053462344,5.718446384756044,4.4585492966148905,0.44701091587781244,-0.389947243093002,1.0,7
319.26,0.4967185911496794,5.718446384756044,4.4585492966148905,0.3191648397197589,-0.3998912285899348,1.0,7
319.27,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.643061707927287,1.0,7
319.28,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7002729853033295,1.0,7
319.29,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.699874051608753,1.0,7
319.3,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6999311069471177,1.0,7
319.31,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7005125688048064,1.0,7
319.32,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.700514713353155,1.0,7
319.33,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7005315662756957,1.0,7
319.34,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7000167224324437,1.0,7
319.35,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7012221316500201,1.0,7
319.36,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6998206926476176,1.0,7
319.37,0.8699827304107914,-0.7946216253739593,-0.7895988911689225,0.33205809883921517,-0.6994969338473298,1.0,7
319.38,0.8667853275426433,-0.7946216253739593,1.9951323183353615,0.5396226648626925,-0.35808268509830904,1.0,7
319.39,0.8445452826219517,1.7449164172803548,-0.4643131234059078,0.5829154030099886,-0.18655007707313828,1.0,7
319.4,0.8065246678864277,2.542854101073813,-0.6283275847127093,0.6898054555627251,0.2952814231734524,1.0,7
319.41,0.766362502105026,0.05555101444564546,-0.6369545020627764,0.6573533666214355,1.0778334081450807,1.0,7
319.42,0.7412894413408333,0.2744870558998603,-0.6971459604920626,0.6813934584398919,2.2224538651606935,1.0,7
319.43,0.7220677148802727,-0.5472268352632808,-0.5350220607885954,0.7009427510336848,3.0458376244187004,1.0,7
319.44,0.7025985037169655,0.03401186166243494,-0.5641969918153156,0.7009449784117833,3.13380673379607,1.0,7
319.45,0.6805686342473505,-0.04372175669764285,-0.7063196982009415,0.6277130387962826,2.6718793419398157,1.0,7
319.46,0.6548948945312651,-0.07012782853107676,-0.11845219854109844,0.5707174705862474,1.9268502545266506,1.0,7
319.47,0.6263582915703422,-0.23872827349059722,0.26151591999201856,0.5568336154307656,0.9830510696791588,1.0,7
319.48,0.5992406838146147,1.3537950152773466,0.4223259141763942,0.48918935750904197,0.14375187927169308,1.0,7
319.49,0.5740345533861311,1.3537950152773466,0.4223259141763942,0.44504292608321855,0.5517421040322669,1.0,7
319.5,0.5528416547956542,0.13153660549809745,1.0488769354522953,0.4271074701663383,1.4497070231805147,1.0,7
319.51,0.534242992837988,0.28702614503827667,0.393226399046674,0.485506489067425,2.544245729954117,1.0,7
319.52,0.5218289611655427,-0.19484204534959612,0.3629424292340075,0.5168471163375009,2.2138797314887007,1.0,7
319.53,0.5149963935429807,-0.2584022799688841,0.08516505535840825,0.5819203724666575,1.4498633224922437,1.0,7
319.54,0.5126757580890853,-0.5029968400953158,-0.7751989231157281,0.5410844323621445,0.34400813957722,1.0,7
319.55,0.5110503183579804,-0.5029968400953158,-0.7751989231157281,0.5974223165663312,-0.2814281234942291,1.0,7
319.56,0.5039055966631099,-0.6723982015079428,0.01623020216652755,0.5529146449106944,0.18258281938182092,1.0,7
319.57,0.47744960630366984,1.422495874759087,-0.5215331640045,0.4312631502316178,0.6900172633132842,1.0,7
319.58,0.4372700295381554,2.0907128840977895,4.040694845007011,0.4568818456552449,0.6892459160605954,1.0,7
319.59,0.4103041460725538,2.0795030897402693,11.76656384038654,0.3005670425519149,-0.17686256453772445,1.0,7
319.6,0.3985181534698925,4.800885015237985,2.9767827905808084,0.4535541427758996,-0.6742495609473349,1.0,7
319.61,0.40377502703024404,1.3916619341544325,4.958374058149978,0.39272965086765316,-0.6770977403792764,1.0,7
319.62,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6753569720188531,1.0,7
319.63,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6900770077634574,1.0,7
319.64,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6990403246917948,1.0,7
319.65,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7007288231116119,1.0,7
319.66,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.7000999457263559,1.0,7
319.67,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6986644055634051,1.0,7
319.68,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6260976301877978,1.0,7
319.69,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6000985692407517,1.0,7
319.7,-0.6791486369808036,-0.7946216253739593,-0.3125428029715476,0.5276946501667212,-0.5143735729034089,1.0,7
319.71,-0.6770901612019786,-0.7946216253739593,-0.3125428029715476,0.5281763713027783,-0.5325079468141224,1.0,7
319.72,-0.31020217305132836,16.51971146378572,-0.3492423196964433,0.28245604899197124,-0.3382809832050731,1.0,7
319.73,0.05334290614965927,76.00731102429526,1.435699083722579,0.35073685107649827,-0.25113488104771087,1.0,7
319.74,0.41271805465562517,9.93054763295875,1.3829111047117761,0.37688090399802365,0.9133598453987268,1.0,7
319.75,0.40346784752482456,0.9316610165721103,0.27427191280839935,0.4142599735423629,0.7166135195721127,1.0,7
319.76,0.3880205736915804,3.8471393636833784,-0.3282852023313457,0.5236618808747021,0.5750388209246595,1.0,7
319.77,0.3665826776818016,0.7945769084487585,-0.14203438741075078,0.5746291515052686,-0.5487788066581754,1.0,7
319.78,0.3454619103112203,1.2975872380696798,1.8254150611929894,0.5423570752121314,-0.1678374972020869,1.0,7
319.79,0.33051209316691393,-0.2471458949035652,1.8480020436222717,0.621082741663431,-0.20107424136208946,1.0,7
319.8,0.32097833572341916,-0.27965675068289003,1.1954341123259697,0.5577721515659588,-0.24719695033661546,1.0,7
319.81,0.3147178432931357,-0.2548199332908177,0.0153061606227003,0.5227213198503283,-0.5296241230196619,1.0,7
319.82,0.3121472358530489,-0.2548199332908177,0.0153061606227003,0.5486386864280892,-0.5297213533707246,1.0,7
319.83,0.31809433056930136,-0.2548199332908177,0.0153061606227003,0.49837445732101604,-0.568624861018441,1.0,7
319.84,0.3296204020519928,0.264136795878441,1.4714688909030378,0.49978702001338016,-0.6753447421051756,1.0,7
319.85,0.33687083329326273,0.264136795878441,1.4714688909030378,0.544740572266578,-0.6753214798959234,1.0,7
319.86,,,,,,0.0,7
319.87,,,,,,0.0,7
319.88,,,,,,0.0,7
319.89,,,,,,0.0,7
319.9,,,,,,0.0,7
319.91,,,,,,0.0,7
319.92,,,,,,0.0,7
319.93,,,,,,0.0,7
319.94,,,,,,0.0,7
319.95,,,,,,0.0,7
319.96,,,,,,0.0,7
319.97,,,,,,0.0,7
319.98,,,,,,0.0,7
319.99,,,,,,0.0,7
320.0,,,,,,0.0,7
320.01,,,,,,0.0,7
320.02,,,,,,0.0,7
320.03,,,,,,0.0,7
320.04,,,,,,0.0,7
320.05,,,,,,0.0,7
320.06,,,,,,0.0,7
320.07,,,,,,0.0,7
320.08,,,,,,0.0,7
320.09,,,,,,0.0,7
320.1,,,,,,0.0,7
320.11,,,,,,0.0,7
320.12,,,,,,0.0,7
320.13,,,,,,0.0,7
320.14,,,,,,0.0,7
320.15,,,,,,0.0,7
320.16,,,,,,0.0,7
320.17,,,,,,0.0,7
320.18,,,,,,0.0,7
320.19,,,,,,0.0,7
320.2,,,,,,0.0,7
320.21,,,,,,0.0,7
320.22,,,,,,0.0,7
320.23,,,,,,0.0,7
320.24,,,,,,0.0,7
320.25,,,,,,0.0,7
320.26,,,,,,0.0,7
320.27,,,,,,0.0,7
320.28,,,,,,0.0,7
320.29,,,,,,0.0,7
320.3,,,,,,0.0,7
320.31,,,,,,0.0,7
320.32,,,,,,0.0,7
320.33,,,,,,0.0,7
320.34,,,,,,0.0,7
320.35,,,,,,0.0,7
320.36,,,,,,0.0,7
320.37,,,,,,0.0,7
320.38,,,,,,0.0,7
320.39,,,,,,0.0,7
320.4,,,,,,0.0,7
320.41,,,,,,0.0,7
320.42,,,,,,0.0,7
320.43,,,,,,0.0,7
320.44,,,,,,0.0,7
320.45,,,,,,0.0,7
320.46,,,,,,0.0,7
320.47,,,,,,0.0,7
320.48,,,,,,0.0,7
320.49,,,,,,0.0,7
320.5,,,,,,0.0,7
320.51,,,,,,0.0,7
320.52,,,,,,0.0,7
320.53,,,,,,0.0,7
320.54,,,,,,0.0,7
320.55,,,,,,0.0,7
320.56,,,,,,0.0,7
320.57,,,,,,0.0,7
320.58,,,,,,0.0,7
320.59,,,,,,0.0,7
320.6,,,,,,0.0,7
320.61,,,,,,0.0,7
320.62,,,,,,0.0,7
320.63,,,,,,0.0,7
320.64,,,,,,0.0,7
320.65,,,,,,0.0,7
320.66,,,,,,0.0,7
320.67,,,,,,0.0,7
320.68,,,,,,0.0,7
320.69,,,,,,0.0,7
320.7,,,,,,0.0,7
320.71,,,,,,0.0,7
320.72,,,,,,0.0,7
320.73,-1.7622857099114055,-0.7946216253739593,-0.7895988911689225,-1.8097246335535104,-0.6746265772156985,1.0,7
320.74,-0.5884917568962432,-0.7946216253739593,-0.7895988911689225,0.3127680325583186,-0.6502151823487229,1.0,7
320.75,-0.16449835250313855,-0.7946216253739593,-0.7895988911689225,0.2580814252319933,-0.5992010661150244,1.0,7
320.76,0.27261808370832047,13.452886880604979,0.12975694804325844,0.3229045468006744,-0.4122464861959966,1.0,7
320.77,0.709367645611688,6.427470548616857,1.004309131770036,0.4963285092929702,-0.14587754539721587,1.0,7
320.78,0.7295631435408445,1.632065315646755,-0.05552574088432345,0.5211601302921105,-0.15584061158934678,1.0,7
320.79,0.7382947520734271,-0.22444792962864604,2.591273729118416,0.42912324734559365,-0.21533888789773462,1.0,7
320.8,0.7312445471494545,0.9023158767805641,-0.2988577303885752,0.5374487438384349,-0.4629204484405651,1.0,7
320.81,0.7116609209476918,-0.0014275528927921131,-0.5316028394208503,0.6139593840151112,-0.4568379693808758,1.0,7
320.82,0.6840508310699158,-0.16735236006160187,-0.3236941218375644,0.6473469717578231,-0.46123424274896363,1.0,7
320.83,0.6566235565253244,-0.013850690720822848,0.08143803006866923,0.6125800295053083,-0.24549328783876886,1.0,7
320.84,0.6331062915557848,-0.013850690720822848,0.08143803006866923,0.6408851454047949,0.7220393385364209,1.0,7
320.85,0.6145797608180149,1.8530056916858328,-0.5114562461429264,0.6584208881974309,0.7160685018422523,1.0,7
320.86,0.5997953480227806,1.8530056916858328,-0.5114562461429264,0.5232224799225189,1.3576913855183161,1.0,7
320.87,0.5855320211092083,0.8142454267985578,-0.4528817108430996,0.6269429734409127,0.3963308565744109,1.0,7
320.88,0.5716629286216196,-0.3480159449741089,-0.5524744644434196,0.588550467110591,0.27554437235915874,1.0,7
320.89,0.5575600314902299,0.29016045024811593,0.5801822502653196,0.5828238780190269,-0.6270494016524741,1.0,7
320.9,0.5440963662041257,0.15209513481240733,0.22981384791572057,0.5929942889062653,-0.10197865085080351,1.0,7
320.91,0.5315156865408859,0.19908834428950117,-0.5988780705453459,0.6459708570707092,0.20708415739818248,1.0,7
320.92,0.5210292995380749,0.19908834428950117,-0.5988780705453459,0.7299215475635462,1.035833550236176,1.0,7
320.93,0.5124979173227897,1.0660827985355512,0.29330773541130173,0.6388628885801617,2.217834916019922,1.0,7
320.94,0.5069127223477395,1.0660827985355512,0.29330773541130173,0.5901918422803593,1.940177308178041,1.0,7
320.95,0.5044552863043864,-0.6247308863764118,0.0071280229653448764,0.653158403706053,1.1259360437255872,1.0,7
320.96,0.5030400220243582,0.3553228680796906,0.3154352949022831,0.5114815649868321,-0.340518499196228,1.0,7
320.97,0.5008847909195345,0.31317065500336855,0.09596558796447503,0.6595817571646505,-0.35974361901807905,1.0,7
320.98,0.4956204555088493,0.31317065500336855,0.09596558796447503,0.6362698154955264,-0.02613583073711887,1.0,7
320.99,0.4896049604978677,0.18259324866110105,0.11545658250522098,0.6295550804838451,-0.25611971266821215,1.0,7
321.0,0.48245277695266275,-0.6413524424974076,0.23995720733999565,0.6301230618989945,-0.25141358098927447,1.0,7
321.01,0.4741688794401243,0.10996791023600708,0.9298237315367366,0.6034309727207484,-0.41434627610532265,1.0,7
321.02,0.46487141392387477,0.2525052330082191,0.031154677549467154,0.6378135910067914,0.6535650160401649,1.0,7
321.03,0.4580251662423669,-0.1759658025697528,0.8149302102907835,0.6213091242738186,0.9561097370178115,1.0,7
321.04,0.45603782677006005,0.1992215773661879,-0.5066455306255228,0.6369410662588847,0.7918340857376083,1.0,7
321.05,0.4559246553733268,0.48538625864318924,0.4353868769144644,0.5973455732663876,-0.33365482805707214,1.0,7
321.06,0.45621442389463324,1.2082988906382053,0.6725426350877817,0.5919668601360452,-0.5151312185930567,1.0,7
321.07,0.4540542182229201,-0.7167304510188128,0.8655470301791841,0.5832657088382268,0.4675383871647336,1.0,7
321.08,0.4516962735173546,0.9611509495407747,-0.6065035781432646,0.6257286473993261,1.8870121987864659,1.0,7
321.09,0.45189401255120726,0.8865345881616173,1.7169799117527607,0.5526692283420096,1.7924166075501426,1.0,7
321.1,0.45461136971453064,2.483152604624719,0.5786323669875149,0.5801617562133342,0.8923081549838968,1.0,7
321.11,0.4600075311477845,-0.19439505479959,0.7209210670687717,0.4909469613177749,0.04718549580474981,1.0,7
321.12,0.4612772893462986,3.4844161073860884,-0.10053785283659136,0.5925000134572886,1.3301228257488615,1.0,7
321.13,0.45943794323895076,-0.3339477698241121,0.2400494697943631,0.5284049812912645,1.2852923264087082,1.0,7
321.14,0.45396840694407825,0.2421922221993002,-0.20383779372451674,0.47853540308548387,0.6864213642129203,1.0,7
321.15,0.44801136309404704,0.2421922221993002,-0.20383779372451674,0.5290278372032071,-0.39636302536030055,1.0,7
321.16,0.44217370884936064,4.733037734889092,-0.28759950673328283,0.49657878559568835,0.3059108927946826,1.0,7
321.17,0.4309299440376417,6.325525642743595,-0.24769190166334976,0.47891102002847924,1.4495080967837681,1.0,7
321.18,0.41198181875599704,6.165939040134433,-0.32852546257940846,0.5233966203920477,1.2463656783434112,1.0,7
321.19,0.39369033630375033,0.3349399588769818,0.9719999538506645,0.5643287427326377,0.6079114079869452,1.0,7
321.2,0.38475228324525834,0.21729503539386505,0.06484669017312114,0.6673089367666156,-0.45866271309878265,1.0,7
321.21,0.3953580598534145,0.05554155618165632,0.0707231472495921,0.6117295760494699,-0.01387343928055845,1.0,7
321.22,0.41060635101108367,3.05492568113373,-0.3585491766974173,0.5411451790375615,-0.12814427205790066,1.0,7
321.23,0.42366707637914824,1.1775373466221097,-0.6712878332109612,0.5687316617668645,-0.05450364835064249,1.0,7
321.24,0.42659212171010336,1.1775373466221097,-0.6712878332109612,0.5594637439874053,0.6202813820866439,1.0,7
321.25,0.4272375717640001,2.463920801180098,-0.45697888806153825,0.5663821828506517,1.2003964268749463,1.0,7
321.26,0.4280670807928041,2.8842495559190087,-0.47985462363298764,0.5446939998154249,1.0501389969817663,1.0,7
321.27,0.42943508668738345,0.23092147458496082,-0.5620848743659302,0.6057383339420055,0.08578381382235639,1.0,7
321.28,0.43068370297661734,0.23092147458496082,-0.5620848743659302,0.5803156477910574,0.16076942355496077,1.0,7
321.29,0.43245216150579163,-0.6157204303180986,1.0965967772513412,0.5915556051434717,1.1901324337612071,1.0,7
321.3,0.4348399536126937,1.9600709046692752,1.0844861492821485,0.5782379090028767,1.0001526502157458,1.0,7
321.31,0.43325057949153695,1.9600709046692752,1.0844861492821485,0.5947982626772332,0.8616450718283262,1.0,7
321.32,0.4223699580627427,1.9600709046692752,1.0844861492821485,0.5304246057599629,-0.04947913294385166,1.0,7
321.33,0.4005054929421996,3.4646833662561156,1.89139058828881,0.47370341003389477,0.42804439289647217,1.0,7
321.34,0.3846391118485251,3.3602489518859544,8.434043988632988,0.3928451505465128,-0.06780441529960543,1.0,7
321.35,0.39001164408905437,3.060844686091883,1.9901208611297012,0.40350511889093715,-0.1861763796278224,1.0,7
321.36,0.4080593727637215,3.060844686091883,1.9901208611297012,0.6935711419718272,-0.4258950698600864,1.0,7
